title,url,ingredient,quantity,note,kcal,fat,saturates,carbs,sugars,fibre,protein,salt
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,thyme sprigs,4,,618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,rosemary sprigs,2,,618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,parsley,small bunch of,"stalks and leaves separated, finely chopped",618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,cherry tomatoes,2 x 400g cans,,618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,chicken stock cube,1,,618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,balsamic vinegar,1 tbsp,,618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,capers,2 tbsp,(optional),618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,green olives,handful of pitted,,618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/chicken-cacciatore-one-pot-orzo,orzo,300g,rinsed (to keep it from getting too sticky when baked),618,19,4,68,12,6,29,1.1
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,sunflower or vegetable oil,1½ tbsp,,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,eggs,2,beaten,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,garlic cloves,2,crushed,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,spring onions,small bunch of,chopped,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,Chinese five-spice,1⁄2 tsp,powder,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,cooked long-grain rice,400g,,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,frozen peas,85g,,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,sesame oil,2 tsp,,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,low-salt soy sauce,2 tbsp,,301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/pineapple-fried-rice,fresh pineapple,400g,roughly chopped into chunks (about 1⁄2 medium pineapple),301,9,2,44,13,4,9,0.8
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,vermicelli rice noodles,200g,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,mild curry powder,1 tbsp,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,turmeric,¼ tsp,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,caster sugar,1 tsp,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,sesame oil,1 tbsp,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,low-salt soy sauce,2½ tbsp,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,sunflower or vegetable oil,1 tbsp,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,onion,1,sliced,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,pepper,1,sliced (we used ½ green and ½ orange),288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,beansprouts,200g,,288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/singapore-noodles,red chilli,1,sliced (optional),288,7,1,47,6,6,7,0.9
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,rapeseed oil,4 tsp,,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,onions,2,"halved and thinly sliced (about 280g), scrunched to separate the pieces",512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,finely chopped ginger,1 tbsp,,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,bulgur wheat,75g,,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,vegetable bouillon powder,1 tsp,,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,cumin seeds,½ tsp,,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,can chickpeas,400g,drained,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,aubergine,1,"(about 260g), thinly sliced, or halved and sliced if it’s a thicker one",512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,coriander,20g,chopped,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,feta,30g,"crumbled (vegetarian, if necessary)",512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/bulgur-aubergine-pilaf,toasted flaked almonds,10g,,512,17,3,62,12,17,20,1.4
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,dried porcini mushrooms,30g,,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,olive oil,3 tbsp,,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,onion,1,very finely chopped,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,garlic cloves,2,crushed,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,sweet smoked paprika,1 tsp,,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,black beans,1 x 400g can,drained and rinsed,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,rolled oats,50g,,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,brown rice miso,2 tbsp,,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,fresh breadcrumbs,50g,,400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/vegan-meatballs,spaghetti,,"or soft polenta, to serve",400,17,2,45,18,9,12,1.43
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,long-grain brown rice,250g,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,frozen peas,150g,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,mangetout,100g,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,rapeseed oil,1½ tbsp,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,onion,1,finely chopped,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,garlic cloves,2,crushed,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,ginger,thumb-sized piece of,finely grated,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,raw king prawns,150g,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,medium eggs,3,beaten,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,sesame seeds,2 tsp,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,low-salt soy sauce,1 tbsp,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,white wine vinegar,½ tbsp rice or,,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/prawn-fried-rice,spring onions,4,trimmed and sliced,418,11,2,54,7,6,22,0.5
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,large onion,1,chopped,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,large garlic cloves,4,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,ginger,thumb-sized piece of,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,rapeseed oil,2 tbsp,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,small skinless chicken,4,"breasts, cut into chunks",365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,tikka spice powder,2 tbsp,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,cayenne pepper,1 tsp,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,tomatoes,400g can chopped,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,ground almonds,40g,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,spinach,200g,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,fat-free natural yogurt,3 tbsp,,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,coriander,½ small bunch of,chopped,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/healthy-tikka-masala,brown basmati rice,,to serve,365,17,1,13,10,4,38,0.3
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,olive oil,2 tbsp,,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,chicken,8,thighs,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,leeks,3,sliced into rounds,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,garlic cloves,2 large,crushed,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,cannellini beans,2 x 400g cans,drained and rinsed,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,hot chicken stock,500ml,,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,wholegrain mustard,1½-2 tbsp,,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,crème fraîche,100g,,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,large lemon,1,zested,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/creamy-chicken-bean-leek-traybake,crusty bread,,to serve,547,32,13,23,5,12,34,1.7
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,olive oil,2 tbsp,,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,onions,2,sliced,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,large garlic cloves,2,crushed,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,chipotle chilli paste,2-3 tbsp,,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,chopped tomatoes,400g can,,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,light brown soft sugar,2 tbsp,,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/chipotle-chicken-tinga,"boneless, skinless chicken",6,thighs,280,12,2,22,21,3,20,0.2
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,olive oil,1 tbsp,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,onion,1,finely chopped,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,garlic cloves,3,finely chopped or grated,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,sundried or regular tomato purée,2 tbsp,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,beef mince,500g,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,nduja,4 tbsp,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,large tomatoes,2,chopped,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,can chopped tomatoes,400g,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,vegetable stock,500ml,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,basil sprig,1,leaves picked and torn,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,dried lasagne sheets,9,,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,grated mozzarella,200g,or cheddar,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/nduja-lasagne,ball mozzarella,125g,torn,868,66,38,29,11,3,37,1.5
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,marinated chargrilled vegetables,2 x 180g tubs,drained,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,pinto beans,2 x 400g cans,drained and rinsed,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,tomato salsa,200g tub,,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,limes,2,zested and juiced,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,red wine vinegar,1 tbsp,,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,hot sauce,2-3 tbsp,plus extra to serve,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,coriander,small bunch,"chopped, plus extra, shredded, to serve",658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,ripe avocados,2,stoned and diced,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,small garlic clove,1,finely grated,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,medium soft flour tortillas,8,,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,soured cream,100ml,to serve,658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/no-cook-veggie-fajitas,salad leaves,,to serve (optional),658,30,9,68,12,19,20,4.1
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,aubergine,2,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,olive oil,2 tbsp,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,bay leaf,1,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,cumin seeds,½ tsp,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,red onion,1,diced,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,garlic cloves,2,crushed,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,tomato purée,1 tbsp,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,fresh tomatoes,400g,chopped,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,oregano,pinch dried,or thyme,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,chilli powder,½ tsp,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,chilli flakes,pinch,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,red wine vinegar,2 tsp,,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,black beans,2 x 400g cans,1 drained and rinsed,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,lime,½,"juiced, plus wedges to serve",518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,small tortillas,8,warmed,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,coriander,small bunch,leaves picked,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,feta cheese,50g,crumbled,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,iceberg lettuce,½,shredded,518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,pink pickled onions,,"to serve (see tip, below)",518,15,5,65,11,20,21,1.6
No title,https://www.bbcgoodfood.com/recipes/baked-salmon,skinless salmon,4,fillets,354,23,4,1,0.2,0.4,35,0.1
No title,https://www.bbcgoodfood.com/recipes/baked-salmon,olive oil,1 tbsp,or melted butter,354,23,4,1,0.2,0.4,35,0.1
No title,https://www.bbcgoodfood.com/recipes/baked-salmon,chopped herbs,,"lemon slices and steamed long-stem broccoli, to serve (optional)",354,23,4,1,0.2,0.4,35,0.1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,olive oil,3 tbsp,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,onion,1,finely sliced,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,plain flour,40g,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,medium curry paste,3 tbsp,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,milk,600ml,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,green beans,150g,cut into 3cm pieces,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,Maris Piper potatoes,1.2kg,cut into 2cm chunks,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,turmeric,1 heaped tsp,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,nigella seeds,1 tsp,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,raw king prawns,300g,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,coriander,½ small bunch,finely chopped,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/curried-prawn-green-bean-pie,half-fat crème fraîche,2 tbsp,,560,20,6,65,13,8,26,1
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,basmati rice,130g,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,split red lentils,200g,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,olive oil,3 tbsp,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,onion,1,finely sliced,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,ginger,1 thumb-sized piece,finely grated,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,garlic cloves,2,crushed,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,turmeric,2 tsp,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,ground  coriander,2 tsp,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,cumin seeds,2 tsp,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,medium chilli powder,1-2 tsp,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,vegetable stock,1.2l,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,cherry tomatoes,150g,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,spinach,200g,,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,red chilli,1,finely chopped,420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,chapatis,,to serve (optional),420,11,2,57,6,9,19,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,lean beef,500g,or pork mince,175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,onion,1,coarsely grated,175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,egg,1,beaten,175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,dried breadcrumbs,25g,,175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,grated nutmeg,,,175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,garlic powder,¼ tsp,,175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,burger buns,,"sliced cheese, lettuce, sliced tomato and lingonberry sauce (optional), to serve",175,9,3,5,2,1,18,0.2
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,cucumber,½ small,halved,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,lemon,½,zested and juiced,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,capers,1 tsp,,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,flatbread,1,,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,fat-free Greek yogurt,2 tbsp,,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,small cooked beetroot,2,cut into cubes,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,poached salmon,1,"fillet, flaked",619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/scandi-style-flatbread,dill,a few,fronds,619,24,6,60,12,5,39,1.6
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,olive oil,2 tbsp,,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,chicken breast,1 large,skin on,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,small new potatoes,6,"(about 200g/7oz), halved",702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,carrots,2,cut into rounds,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,small onion,1,cut into wedges,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,broccoli,3,spears or florets,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,thyme sprigs,3,,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,bay leaf,1,,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,chicken stock,150ml,warmed,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/roast-dinner-one,plain flour,½ tbsp,,702,31,6,55,17,14,43,0.7
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,wholemeal spaghetti,350g,,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,rapeseed oil,2 tbsp,,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,aubergines,2,"(about 550g), each sliced into 4 lengthways, then cut into cubes",517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,large garlic cloves,4,finely chopped,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,tomato purée,3 tbsp,,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,balsamic vinegar,1 tbsp,,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,vegetable stock,250ml,"made with 1 tbsp bouillon powder (vegan, if needed)",517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,cherry tomatoes,330g,halved,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,pack of basil,30g,chopped,517,18,2,65,8,15,17,1.1
No title,https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,capers,1 tbsp,,517,18,2,65,8,15,17,1.1
