url,title,meal_type,kcal,fat,saturates,carbs,sugars,fibre,protein,salt,ingredients
https://www.bbcgoodfood.com/recipes/slow-cooker-ratatouille,Slow Cooker Ratatouille,batch cooking,162.0,5.0g,1.0g,17.0g,16.0g,11.0g,6.0g,0.8g,"2 tbsp olive oil, 1 red onion sliced, 2 garlic cloves, 2 large aubergines cut into 1.5cm pieces, 3 courgettes halved and cut into 2cm pieces, 3 mixed peppers cut into 2cm pieces, 1 tbsp tomato purée, 6 large ripe tomatoes roughly chopped, small bunch of basil roughly chopped, plus a few extra leaves to serve, few thyme sprigs, 400g can plum tomatoes, 1 tbsp red wine vinegar, 1 tsp brown sugar, sourdough to serve (optional)"
https://www.bbcgoodfood.com/recipes/smash-burgers,Smash Burgers,quick and easy,666.0,39.0g,18.0g,41.0g,3.0g,2.0g,37.0g,2.14g,"4 burger buns sesame topped or brioche, whichever you prefer, 1 tbsp/15ml sunflower oil, 500g/1lb 2oz steak mince 15-20% fat is good, 4 slices mild cheddar or burger cheese, 1 red onion finely sliced, handfuls of iceberg lettuce finely shredded, 2 tomatoes sliced, 1 large gherkin sliced lengthways, mayonnaise ketchup and American mustard, or your preferred sauces, to serve"
https://www.bbcgoodfood.com/recipes/smashed-peas-on-toast,Smashed Peas On Toast,breakfast,320.0,8.0g,1.0g,44.0g,3.0g,7.0g,14.0g,1.1g,"200g freshly podded or frozen peas, 2 mint stalks leaves finely chopped, 1 lemon zested, plus a little juice, 1 tbsp extra virgin olive oil, 2 slices of bread (we used sourdough), 2 eggs (optional), pinch of chilli flakes (optional)"
https://www.bbcgoodfood.com/recipes/smoky-bean-bacon-eggy-bread-bake,Smoky Bean Bacon Eggy Bread Bake,breakfast,418.0,16.0g,5.0g,46.0g,11.0g,9.0g,23.0g,2.5g,"3 x 400g cans haricot bean drained and rinsed, 500g passata, ½ tbsp sweet smoked paprika, 1 tbsp red wine vinegar, 1 tbsp dark muscovado sugar, 2 tsp Worcestershire sauce, 200g bacon lardon, 5 eggs, 125ml milk, 10 slices white bread crusts removed and halved to make triangles"
https://www.bbcgoodfood.com/recipes/smoky-beans-baked-eggs,Smoky Beans Baked Eggs,breakfast,390.0,16.0g,2.0g,30.0g,12.0g,16.0g,24.0g,1.2g,"2 tbsp oil, 1 onion chopped, 1 red pepper sliced, 3 garlic cloves crushed, 2 tsp smoked paprika, 1 tbsp ketchup, 400g can chopped tomatoes, 2 x 400g cans black or pinto beans drained, 4-6 eggs depending on how hungry you are (adults may want 2 eggs each), handful of coriander leaves picked"
https://www.bbcgoodfood.com/recipes/smoky-pulled-aubergine-black-bean-tacos,Smoky Pulled Aubergine Black Bean Tacos,dinner,518.0,15.0g,5.0g,65.0g,11.0g,20.0g,21.0g,1.6g,"2 aubergine, 2 tbsp olive oil, 1 bay leaf, ½ tsp cumin seeds, 1 red onion diced, 2 garlic cloves crushed, 1 tbsp tomato purée, 400g fresh tomatoes chopped, pinch dried oregano or thyme, ½ tsp chilli powder, pinch chilli flakes, 2 tsp red wine vinegar, 2 x 400g cans black beans 1 drained and rinsed, ½ lime juiced, plus wedges to serve, 8 small tortillas warmed, small bunch coriander leaves picked, 50g feta cheese crumbled, ½ iceberg lettuce shredded, pink pickled onions to serve (see tip, below)"
https://www.bbcgoodfood.com/recipes/smoky-sausage-squash-traybake,Smoky Sausage Squash Traybake,dinner,530.0,34.0g,10.0g,34.0g,25.0g,8.0g,18.0g,1.5g,"1 tsp fennel seeds, 1 tsp smoked paprika, 1 tsp ground cumin, 2 tbsp olive oil, 1 tbsp honey, 1 tbsp tomato purée, 1 tbsp harissa, 8 caramelised onion sausages, 2 red onions cut into thick wedges, 1 large butternut squash peeled and cut into 2cm-thick slices (see tip, below), small handful of parsley finely chopped, steamed new potatoes and greens, to serve (optional)"
https://www.bbcgoodfood.com/recipes/smoky-steak-cajun-potatoes-spicy-slaw,Smoky Steak Cajun Potatoes Spicy Slaw,dinner,802.0,50.0g,10.0g,40.0g,7.0g,6.0g,47.0g,0.9g,"430g Maris Piper potatoes cut into 1.5cm chunks, 1 tbsp Cajun seasoning, 2 tbsp olive oil, 1 x 400g bavette steak, ¼ small bunch of coriander finely chopped"
https://www.bbcgoodfood.com/recipes/so-simple-spaghetti-bolognese,So Simple Spaghetti Bolognese,batch cooking,608.0,14.0g,4.0g,82.0g,10.0g,4.0g,43.0g,0.82g,"1 tbsp olive oil, 1 small carrot chopped, 400g can plum tomatoes, ½ bunch basil plus extra leaves, to serve, ½ recipe Multi mince (see 'Goes well with' below), 400g spaghetti or other long pasta, 25g toasted breadcrumbs"
https://www.bbcgoodfood.com/recipes/soft-boiled-eggs,Soft Boiled Eggs,breakfast,191.0,13.0g,4.0g,0.0g,0.0g,0.0g,19.0g,0.5g,"2 large free-range eggs at room temperature, toast to serve"
https://www.bbcgoodfood.com/recipes/soup-maker-broccoli-and-stilton-soup,Soup Maker Broccoli And Stilton Soup,batch cooking,275.0,14.0g,8.0g,17.0g,7.0g,8.0g,16.0g,1.2g,"1 onion finely chopped, 1 celery stick, sliced, 1 leek sliced, 1 medium potato diced, 750ml low salt or homemade chicken or vegetable stock, 1 head broccoli roughly chopped, 140g stilton or other blue cheese, crumbled"
https://www.bbcgoodfood.com/recipes/southern-fried-chicken-tacos,Southern Fried Chicken Tacos,quick and easy,657.0,28.0g,8.0g,65.0g,8.0g,6.0g,33.0g,1.5g,"2 x 305g packs southern fried chicken goujons, 2 tbsp chives finely chopped, 150g soured cream, 8 small  soft corn tortillas or 12 mini flour tortillas, 3 Little Gem lettuces cut into wedges, 4 spring onions very finely sliced, buffalo hot sauce to serve"
https://www.bbcgoodfood.com/recipes/spaghetti-aglio-e-olio-with-crispy-bacon,Spaghetti Aglio E Olio With Crispy Bacon,quick and easy,591.0,23.0g,4.0g,75.0g,3.0g,5.0g,17.0g,0.9g,"75ml extra virgin olive oil, 4 rashers streaky bacon, 400g spaghetti, 6 large garlic cloves finely grated, 25g fresh parsley finely chopped"
https://www.bbcgoodfood.com/recipes/spaghetti-puttanesca,Spaghetti Puttanesca,dinner,495.0,19.0g,3.0g,66.0g,8.0g,6.0g,13.0g,1.8g,"3 tbsp olive oil, 1 onion finely chopped, 2 large garlic cloves crushed, ½ tsp chilli flakes (optional), 400g can chopped tomatoes, 5 anchovy fillets, finely chopped, 120g pitted black olives, 2 tbsp capers drained, 300g dried spaghetti, ½ small bunch of parsley finely chopped"
https://www.bbcgoodfood.com/recipes/spaghetti-with-tomatoes-walnuts,Spaghetti With Tomatoes Walnuts,dinner,517.0,18.0g,2.0g,65.0g,8.0g,15.0g,17.0g,1.1g,"350g wholemeal spaghetti, 2 tbsp rapeseed oil, 2 aubergines (about 550g), each sliced into 4 lengthways, then cut into cubes, 4 large garlic cloves finely chopped, 3 tbsp tomato purée, 1 tbsp balsamic vinegar, 250ml vegetable stock made with 1 tbsp bouillon powder (vegan, if needed), 330g cherry tomatoes halved, 30g pack of basil chopped, 1 tbsp capers, 50g walnut pieces lightly toasted and chopped if large"
https://www.bbcgoodfood.com/recipes/spanish-rice-prawn-one-pot,Spanish Rice Prawn One Pot,quick and easy,398.0,8.0g,2.0g,63.0g,8.0g,3.0g,17.0g,0.97g,"1 onion sliced, 1 red and 1 green pepper deseeded and sliced, 50g chorizo sliced, 2 garlic cloves crushed, 1 tbsp olive oil, 250g easy cook basmati rice (we used Tilda), 400g can chopped tomato, 200g raw, peeled prawns defrosted if frozen"
https://www.bbcgoodfood.com/recipes/speedy-lentil-coconut-curry,Speedy Lentil Coconut Curry,dinner,282.01,8.0g,4.0g,37.0g,8.0g,9.0g,12.0g,0.3g,"1 onion roughly chopped, 2 garlic cloves roughly chopped, 1 red or green chilli roughly chopped, 1 carrot roughly chopped, 10g piece of ginger peeled and chopped, 1 tsp vegetable oil, 1 ½ tbsp tikka masala curry paste, 400g can cooked green lentils, 220ml light coconut milk, 200g frozen peas, 10g coriander roughly chopped, 200g cooked brown rice, 4 tbsp light coconut or natural yogurt to serve"
https://www.bbcgoodfood.com/recipes/speedy-sausage-stroganoff-tagliatelle,Speedy Sausage Stroganoff Tagliatelle,quick and easy,826.0,42.0g,20.0g,80.0g,7.0g,10.0g,27.0g,1.2g,"20g unsalted butter, olive oil for drizzling, 6 pork sausages, 350g chestnut mushrooms sliced, 1 tsp sweet smoked paprika, 300ml soured cream, ½ tbsp wholegrain mustard, 150ml beef stock, 400g dried tagliatelle, small bunch parsley chopped"
https://www.bbcgoodfood.com/recipes/spiced-carrot-lentil-soup,Spiced Carrot Lentil Soup,quick and easy,263.0,8.0g,2.0g,31.0g,13.0g,9.0g,11.0g,0.91g,"2 tsp cumin seeds, pinch chilli flakes, 2 tbsp olive oil, 600g carrots washed and coarsely grated (no need to peel), 140g split red lentils, 1l hot vegetable stock (from a cube is fine), 125ml milk (to make it dairy-free, see 'try' below), plain yogurt and naan bread, to serve"
https://www.bbcgoodfood.com/recipes/spiced-lamb-meatball-stew,Spiced Lamb Meatball Stew,batch cooking,454.0,21.0g,6.0g,35.0g,9.0g,11.0g,26.0g,1.02g,"1 tbsp oil, 12 shop-bought  lamb meatballs, 1 onion sliced, 2 large garlic cloves crushed, 2 tsp ground cumin, 1 tsp ground  coriander, ½ tsp ground cinnamon, 1 tbsp rose harrisa, 400g can chopped tomatoes, 200ml low-salt stock (lamb or beef), 2 x 400g can chickpeas, small bunch of parsley finely chopped, ½ small bunch of mint chopped, 50g pomegranate seeds"
https://www.bbcgoodfood.com/recipes/spiced-lentil-butternut-squash-soup,Spiced Lentil Butternut Squash Soup,batch cooking,167.0,5.0g,1.0g,23.0g,4.0g,3.0g,6.0g,0.5g,"2 tbsp olive oil, 2 onions finely chopped, 2 garlic cloves crushed, ¼ tsp hot chilli powder, 1 tbsp ras el hanout, 1 butternut squash peeled and cut into 2cm pieces, 100g red lentils, 1l hot vegetable stock, 1 small bunch coriander leaves chopped, plus extra to serve, dukkah (see tip) and natural yogurt, to serve"
https://www.bbcgoodfood.com/recipes/spiced-salmon-tomato-traybake,Spiced Salmon Tomato Traybake,dinner,796.0,34.0g,5.0g,62.0g,15.0g,13.0g,54.0g,1.7g,"1 red onion sliced, 200g cherry tomatoes, 3 tbsp mild or madras  curry paste, 400g can chickpeas drained and rinsed, 2 skinless salmon fillets, 1 large or 2 small naan breads, 2 tbsp fat-free  yogurt, lemon wedges and a few coriander leaves, to serve (optional)"
https://www.bbcgoodfood.com/recipes/spicy-african-chicken-stew,Spicy African Chicken Stew,batch cooking,633.0,40.0g,10.0g,25.0g,12.0g,4.0g,44.0g,0.8g,"500ml chicken stock heated, 340g jar smooth peanut butter, 2 onions halved and thinly sliced, 3 tbsp sunflower oil, 3 tbsp finely chopped ginger, ½-1 tsp   cayenne pepper (optional), 3 tsp ground coriander, 3 tsp ground cumin, 1-2 scotch bonnet chillies, deseeded and chopped, 2 bay leaves, 400g can  chopped tomato, 2 x 800g pack chicken thighs and drumsticks, skinned, 3 sweet potatoes cut into chunks, 2 red peppers deseeded and cut into chunks, good handful  coriander chopped, a little reserved for sprinkling, rice and  lime wedges, to serve (optional)"
https://www.bbcgoodfood.com/recipes/spicy-black-bean-tacos,Spicy Black Bean Tacos,dinner,640.0,24.0g,5.0g,74.0g,12.0g,18.0g,21.0g,2.7g,"1 tbsp vegetable oil, 3 garlic cloves chopped, 3 x 400g cans black beans drained and rinsed, 3 tbsp cider vinegar, 1 ½ tbsp honey, 1 ½ tbsp smoked paprika, 1 ½ tbsp ground cumin, 1 tbsp vegetable oil, 3 garlic cloves chopped, 3 x 400g cans black beans drained and rinsed, 3 tbsp cider vinegar, 1 ½ tbsp honey, 1 ½ tbsp smoked paprika, 1 ½ tbsp ground cumin"
https://www.bbcgoodfood.com/recipes/spicy-bloody-mary-eggs-with-crunchy-croutons,Spicy Bloody Mary Eggs With Crunchy Croutons,breakfast,477.0,23.0g,7.0g,41.0g,23.0g,7.0g,23.0g,1.08g,"2 red onions 1 sliced into rings, 1 finely chopped, juice of ½ lemon or lime, 1 tbsp sugar plus a pinch, splash of vodka (optional), 3 tbsp olive oil, 1 stick celery finely chopped, plus leaves to garnish, 2 large garlic cloves chopped, 2 red peppers sliced, 2 x 400g cans chopped tomatoes, 1 tbsp red wine vinegar, 3 red chillies, 2 chunky slices of stale bread such as sourdough or ciabatta, torn into chunks, 5-10 shakes of Tabasco to taste, 8 eggs, 150g Greek-style yogurt, drizzle of extra virgin olive oil to serve"
https://www.bbcgoodfood.com/recipes/spicy-chicken-cacciatore,Spicy Chicken Cacciatore,batch cooking,485.0,31.0g,8.0g,17.0g,15.0g,5.0g,32.0g,0.76g,"1 tbsp olive oil, 4 chicken leg portions, skin on, 2 red peppers deseeded and cut into strips, 1 medium red chilli deseeded and sliced, glass red wine (about 175ml/6fl oz), ½ quantity tomato sauce (see 'Goes well with'), 1-2 handfuls black olives, chopped flatleaf parsley to serve"
https://www.bbcgoodfood.com/recipes/spicy-chickpea-stew,Spicy Chickpea Stew,dinner,514.0,15.0g,2.0g,63.0g,22.0g,20.0g,22.0g,1.0g,"1 tbsp rapeseed oil, 2 onions (320g), roughly chopped, 2 green peppers deseeded and cut into cubes, 2 tsp hot chilli powder, 1 tbsp ground coriander, 1 tsp ground cumin, 500ml carton passata, 2 x 400g cans chickpeas, 2 tsp vegetable bouillon powder, 40g flame raisins, ½ lemon juiced, flesh scooped out and white pith removed, then zest finely chopped (you’ll need 2 tsp), 350g cauliflower florets, 15g parsley chopped, 140g wholemeal couscous, 40g toasted flaked almonds, 1 tbsp rapeseed oil, 2 onions (320g), roughly chopped, 2 green peppers deseeded and cut into cubes, 2 tsp hot chilli powder, 1 tbsp ground coriander, 1 tsp ground cumin, 500ml carton passata, 2 x 400g cans chickpeas, 2 tsp vegetable bouillon powder, 40g flame raisins, ½ lemon juiced, flesh scooped out and white pith removed, then zest finely chopped (you’ll need 2 tsp), 350g cauliflower florets, 15g parsley chopped, 140g wholemeal couscous, 40g toasted flaked almonds"
https://www.bbcgoodfood.com/recipes/spicy-moroccan-eggs,Spicy Moroccan Eggs,breakfast,242.0,10.0g,2.0g,22.0g,11.0g,8.0g,16.0g,1.0g,"2 tsp rapeseed oil, 1 large  onion halved and thinly sliced, 3 garlic cloves sliced, 1 tbsp rose harissa, 1 tsp ground coriander, 150ml vegetable stock, 400g can  chickpea, 2 x 400g cans cherry tomatoes, 2 courgettes finely diced, 200g bag baby spinach, 4 tbsp chopped coriander, 4 large eggs"
https://www.bbcgoodfood.com/recipes/spicy-sausage-bean-one-pot,Spicy Sausage Bean One Pot,quick and easy,524.0,29.0g,10.0g,41.0g,15.0g,11.0g,24.0g,3.6g,"1 tbsp vegetable oil, 1 onion thickly sliced, 8 Cumberland sausages, 1 fat garlic clove crushed, 2 x 400g cans kidney beans in chilli sauce, 2-3 sprigs curly parsley chopped"
https://www.bbcgoodfood.com/recipes/spicy-tofu-tahini-noodle-salad,Spicy Tofu Tahini Noodle Salad,dinner,615.0,30.0g,4.0g,62.0g,11.0g,9.0g,19.0g,0.9g,"150g carrots (about 2 medium), cut into matchsticks, 3 tbsp rice vinegar or any other vinegar, 1 tbsp honey or sugar, 4 nests rice noodles of your choice, such as brown (about 250g), 4 tbsp sunflower oil, 1 tbsp Korean red pepper flakes or pul biber, 1 tsp ground cumin, 1-2 tsp chilli flakes, 40g sunflower seeds, 5 tbsp tahini, 300g silken tofu, 1 tbsp soy sauce, 150g white cabbage sprouts or any other cabbage, thinly shredded, 50g soft herbs of your choice (such as coriander, mint, dill or a mixture), leaves picked, 3 spring onions trimmed and finely sliced"
https://www.bbcgoodfood.com/recipes/spinach-baked-eggs-parmesan-tomato-toasts,Spinach Baked Eggs Parmesan Tomato Toasts,breakfast,494.0,33.0g,18.0g,31.0g,4.0g,4.0g,20.0g,2.23g,"400g fresh  spinach, 100g Basil, parmesan (or vegetarian alternative) & tomato butter, 4 eggs, 8-12 slices  French stick"
https://www.bbcgoodfood.com/recipes/spinach-chilli-bean-pide,Spinach Chilli Bean Pide,dinner,782.0,15.0g,5.0g,123.0g,21.0g,13.0g,31.0g,3.1g,"200g self-raising flour plus extra for dusting, 200g low-fat natural yogurt, 1 tbsp vegetable oil, 1 red onion chopped, 2 garlic cloves finely sliced, 1 tsp cumin seeds, 400g can mixed beans in chilli sauce, 80g spinach, 50g feta, 10g parsley roughly chopped, green salad to serve"
https://www.bbcgoodfood.com/recipes/spring-meatball-soup,Spring Meatball Soup,quick and easy,543.0,20.0g,6.0g,47.0g,8.0g,11.0g,39.0g,2.4g,"1 tbsp olive oil, 2 carrots finely chopped, 400g can white beans drained and rinsed, 1 litre good-quality chicken stock, 20 leftover meatballs (see below), 200g leftover tomato sauce (see below), 200g frozen peas, 250g spinach & ricotta tortellini, 200g spinach, 1 lemon zested and cut into wedges, small handful of dill finely chopped, parmesan and crusty bread to serve"
https://www.bbcgoodfood.com/recipes/sticky-lemon-chicken,Sticky Lemon Chicken,dinner,291.0,6.0g,0.1g,19.0g,15.0g,3.0g,38.0g,0.95g,"2 tsp honey, 2 lemons juiced, 150ml chicken stock, 2 tbsp soy sauce, 4 chicken breasts cut into chunks, 1 tbsp cornflour, 1 tsp vegetable oil, 2 carrots finely sliced, 1 red pepper cut into chunks, 140g sugar snap peas"
https://www.bbcgoodfood.com/recipes/sticky-malt-loaves,Sticky Malt Loaves,breakfast,140.0,1.0g,0.0g,31.0g,22.0g,1.0g,3.0g,0.17g,"sunflower oil for greasing, 150ml hot black tea, 175g malt extract plus extra for glazing (see tip), 85g dark muscovado sugar, 300g mixed dried fruit, 2 large eggs beaten, 250g plain flour, 1 tsp baking powder, ½ tsp bicarbonate of soda"
https://www.bbcgoodfood.com/recipes/sumac-turkey-stuffed-pittas,Sumac Turkey Stuffed Pittas,dinner,505.0,16.0g,3.0g,43.0g,13.0g,8.0g,44.0g,0.8g,"300g turkey mince, 1 tsp sumac, 1 tsp ground cumin, 1 garlic clove crushed, 1 lemon zested and juiced, 1 tbsp olive oil, ¼ white cabbage finely sliced, small bunch of mint leaves picked and chopped, ½ red onion finely sliced, ½ cucumber deseeded and chopped, 3 tbsp pomegranate seeds, 2 large pittas toasted (gluten-free, if needed), dairy-free natural yogurt to serve"
https://www.bbcgoodfood.com/recipes/summer-roast-chicken-traybake,Summer Roast Chicken Traybake,dinner,550.0,33.0g,8.0g,22.0g,7.0g,6.0g,37.0g,0.9g,"1 ½kg whole chicken, 4 tbsp olive oil, 600g frozen mixed roasted veg, 2 x 400g cans cannellini beans drained and rinsed, 145g fresh pesto, 400g cherry tomatoes on the vine"
https://www.bbcgoodfood.com/recipes/summer-winter-chicken,Summer Winter Chicken,quick and easy,262.0,14.0g,4.0g,3.0g,2.0g,1.0g,31.0g,0.4g,"1 tbsp olive oil, 4 boneless skinless chicken breasts, 200g pack cherry tomatoes, 3 tbsp pesto, 3 tbsp crème fraîche (half fat is fine), fresh basil if you have it"
https://www.bbcgoodfood.com/recipes/super-quick-fish-curry,Super Quick Fish Curry,quick and easy,195.0,5.0g,0.4g,9.0g,8.0g,3.0g,28.0g,0.64g,"1 tbsp vegetable oil, 1 large onion chopped, 1 garlic clove chopped, 1-2 tbsp Madras curry paste (we used Patak's), 400g can tomato, 200ml vegetable stock, sustainable white fish fillets, skinned and cut into big chunks, rice or naan bread"
https://www.bbcgoodfood.com/recipes/swedish-meatball-burgers,Swedish Meatball Burgers,dinner,175.0,9.0g,3.0g,5.0g,2.0g,1.0g,18.0g,0.2g,"500g lean beef or pork mince, 1 onion coarsely grated, 1 egg beaten, 25g dried breadcrumbs, grated nutmeg, ¼ tsp garlic powder, burger buns sliced cheese, lettuce, sliced tomato and lingonberry sauce (optional), to serve, 500g lean beef or pork mince, 1 onion coarsely grated, 1 egg beaten, 25g dried breadcrumbs, grated nutmeg, ¼ tsp garlic powder, burger buns sliced cheese, lettuce, sliced tomato and lingonberry sauce (optional), to serve"
https://www.bbcgoodfood.com/recipes/tandoori-style-lamb-chops,Tandoori Style Lamb Chops,dinner,411.0,29.0g,13.0g,4.0g,3.0g,1.0g,33.0g,1.67g,"1 lemon, 3 tbsp yogurt, 1 tbsp tomato purée, 1 tbsp olive oil, 1 heaped tbsp garlic & ginger purée, 1 tsp Kashmiri chilli powder, 1 tsp paprika, 1 tsp garam masala, 1 tsp smoked paprika, ¼ tsp ground turmeric, 1kg lamb chops, naan and chutney to serve"
https://www.bbcgoodfood.com/recipes/tasty-turkey-meatballs,Tasty Turkey Meatballs,dinner,314.0,9.0g,2.0g,24.0g,12.0g,7.0g,28.0g,0.37g,"1 tbsp rapeseed oil, 1 onion finely chopped, 2 carrots finely diced, 2 celery sticks, finely diced, 2 garlic cloves thinly sliced, 1 fennel bulb halved and thinly sliced, fronds reserved, 500g carton tomato passata, 2 tbsp chopped parsley, broccoli and potatoes or pasta and salad to serve"
https://www.bbcgoodfood.com/recipes/teriyaki-salmon-green-beans,Teriyaki Salmon Green Beans,quick and easy,288.0,15.0g,3.0g,9.0g,5.0g,1.0g,28.0g,0.8g,"4 salmon fillets (or a 500g piece to cut up yourself), 100g green beans ends trimmed, 1 lemon cut into wedges, 2 tbsp low-salt soy sauce, 1 tbsp honey, 1 tbsp mirin, 1 garlic clove crushed, noodles or rice, to serve"
https://www.bbcgoodfood.com/recipes/thai-curry-noodle-soup,Thai Curry Noodle Soup,dinner,320.0,12.0g,6.0g,41.0g,7.0g,7.0g,10.0g,1.3g,"1 tsp vegetable oil, 1 heaped tbsp Thai green curry paste, 220g stir-fry vegetable mix, 150g raw prawns shelled, 180ml light coconut milk, 220ml vegetable stock made with 1 low-salt stock cube, 250g straight-to-wok udon noodles, 5g coriander roughly chopped, 5g Thai basil roughly torn, 1 red chilli sliced, to serve (optional), 1 spring onion sliced, to serve"
https://www.bbcgoodfood.com/recipes/thai-inspired-coconut-chicken-soup,Thai Inspired Coconut Chicken Soup,dinner,354.0,24.0g,16.0g,9.0g,6.0g,2.0g,24.0g,2.4g,"1 tbsp vegetable or other flavourless oil, 2 banana shallots finely chopped, 1 lemongrass stalk bashed, 2 garlic cloves crushed, 5g galangal peeled and sliced, or 2 tsp galangal paste, 1-2 Thai chillies (or to taste, depending how spicy you like it), finely sliced, 10g coriander leaves picked and stalks finely chopped, 1 tbsp Thai red curry paste, 400ml can coconut milk, 400ml chicken stock, 2 chicken breasts cut into bite-size pieces, 2 lime leaves (fresh or dried), 300g white mushrooms sliced, 1½ tbsp fish sauce, 2 tsp golden caster sugar, 1 lime juiced"
https://www.bbcgoodfood.com/recipes/thai-noodle-soup-salmon,Thai Noodle Soup Salmon,dinner,900.0,51.0g,21.0g,63.0g,7.0g,4.0g,44.0g,1.9g,"4 salmon fillets, skin left on, 200g dried flat rice noodles, 125g red Thai curry paste, 2 x 400ml cans light coconut milk, 2 pak choi (about 250g), leaves separated"
https://www.bbcgoodfood.com/recipes/thai-prawn-noodles,Thai Prawn Noodles,quick and easy,345.0,6.0g,2.0g,42.0g,4.0g,6.0g,27.0g,1.4g,"200g dried egg noodles, 2 tsp vegetable oil, 25g ginger finely chopped or grated, 3 garlic cloves finely chopped, 2 red chillies finely chopped, 200g frozen peas, 300g peeled raw king prawns, 2 eggs lightly beaten, 2 tbsp reduced-salt soy sauce, 2 limes 1 juiced, 1 cut into wedges, 6 spring onions sliced, handful chopped  coriander to serve"
https://www.bbcgoodfood.com/recipes/the-breakfast-club,The Breakfast Club,breakfast,991.0,51.0g,16.0g,85.0g,13.0g,16.0g,41.0g,4.74g,"3 tbsp sunflower oil, 4 frozen hash browns, 3 pork sausages, 4 rashers smoked back bacon, 15g butter plus extra for spreading, 100g chestnut mushrooms sliced, 2 eggs, 400g can baked beans, 6 slices white bread, butter ketchup and brown sauce, to serve"
https://www.bbcgoodfood.com/recipes/tofu-stir-fry,Tofu Stir Fry,quick and easy,240.0,12.0g,2.0g,16.0g,12.0g,7.0g,15.0g,1.09g,"3 tbsp low-sodium soy sauce, 1½ tbsp honey, 1 tbsp white wine vinegar, 300g tofu cut into chunks, 2 tbsp sunflower oil, 2 garlic cloves sliced, 2cm piece ginger sliced, 2 carrots sliced into thin batons, 300g broccoli cut into small florets, 1 red pepper sliced into strips, 1 tsp cornflour"
https://www.bbcgoodfood.com/recipes/tomato-basil-sauce,Tomato Basil Sauce,quick and easy,55.0,3.0g,0.4g,5.0g,5.0g,1.0g,1.0g,0.02g,"1 tbsp olive oil, 1 garlic clove crushed, 400g can chopped tomatoes, 1 tsp vegetable stock powder or ½ crumbled stock cube, 1 tbsp tomato purée, few basil leaves"
https://www.bbcgoodfood.com/recipes/tomato-black-bean-taco-salad,Tomato Black Bean Taco Salad,dinner,301.0,13.0g,2.0g,28.0g,9.0g,12.0g,11.0g,0.1g,"1 lime juiced, 12g coriander finely chopped, ½ tsp ground cumin, 1 jalapeño pepper (deseeded if you prefer less heat), finely chopped, 2 tbsp rapeseed oil, 400g can black beans drained and rinsed, 200g cherry tomatoes halved, 1 romaine lettuce chopped, 198g can sweetcorn drained, 1 red pepper finely chopped, 4 crunchy taco shells, 25g pumpkin seeds"
https://www.bbcgoodfood.com/recipes/tomato-mascarpone-risotto,Tomato Mascarpone Risotto,dinner,635.0,24.0g,9.0g,86.0g,14.0g,6.0g,16.0g,0.3g,"2 tbsp olive oil, 1 onion very finely chopped, 1 large garlic clove crushed, 175g risotto rice, 400g can cherry tomatoes, 600ml hot vegetable stock, 30g parmesan or vegetarian alternative, grated, 30g mascarpone or cream cheese, ½ small bunch of basil chopped"
https://www.bbcgoodfood.com/recipes/tomato-sauce,Tomato Sauce,batch cooking,103.0,6.0g,1.0g,10.0g,8.0g,3.0g,3.0g,0.29g,"4 tbsp olive oil, 2 onions finely chopped, 2 carrots finely chopped, 2 celery sticks finely chopped, 2 garlic cloves crushed, 2 bay leaves, 1 tsp sugar, 4 x 400g/14oz cans chopped tomatoes"
https://www.bbcgoodfood.com/recipes/tomato-spinach-kitchari,Tomato Spinach Kitchari,dinner,420.0,11.0g,2.0g,57.0g,6.0g,9.0g,19.0g,0.2g,"130g basmati rice, 200g split red lentils, 3 tbsp olive oil, 1 onion finely sliced, 1 thumb-sized piece ginger finely grated, 2 garlic cloves crushed, 2 tsp turmeric, 2 tsp ground  coriander, 2 tsp cumin seeds, 1-2 tsp medium chilli powder, 1.2l vegetable stock, 150g cherry tomatoes, 200g spinach, 1 red chilli finely chopped, chapatis to serve (optional)"
https://www.bbcgoodfood.com/recipes/tropical-breakfast-bars,Tropical Breakfast Bars,breakfast,205.0,6.0g,0.4g,33.0g,23.0g,3.0g,4.0g,0.04g,"3 tbsp vegetable oil plus extra for the tin, 2 large, very ripe bananas, 1 large egg beaten, 70g light brown soft sugar, 250g nutty muesli, 100g tropical dried fruit mix"
https://www.bbcgoodfood.com/recipes/tuna-sundried-tomato-pasta-bake,Tuna Sundried Tomato Pasta Bake,quick and easy,813.0,38.0g,22.0g,78.0g,17.0g,9.0g,33.0g,1.0g,"500g dried rigatoni (or any other short pasta), 2 x 400g cans chopped tomatoes, 4 thyme sprigs leaves only, 300ml double cream, 280g jar sundried tomatoes drained and quartered, 198g can no-added-salt sweetcorn drained, 3 x 120g cans tuna in spring water, drained, 100g cheddar grated, 50g parmesan grated"
https://www.bbcgoodfood.com/recipes/turbo-beans-cheese-on-toast,Turbo Beans Cheese On Toast,breakfast,554.0,21.0g,9.0g,58.0g,10.0g,15.0g,26.0g,1.4g,"2 tbsp vegetable oil or other oil, 1 large onion finely chopped, 4 garlic cloves finely chopped, 1 tsp smoked paprika plus extra for sprinkling, 1 tsp ground cumin, chipotle chilli paste to taste, or use chilli flakes (optional), 200g can chopped tomatoes or passata, 2 x 400g cans beans of your choice (kidney and cannellini work well), drained and rinsed, 4-8 slices crusty bread, 150g grated cheddar"
